id,ra_deg,dec_deg,magnitude
HIP31897,100.011876,-80.813200,5.610
HIP31940,100.120689,77.995738,5.750
HIP31946,100.134459,71.748865,5.880
HIP31977,100.240421,-71.775493,6.500
HIP31978,100.244410,9.895736,4.660
HIP31992,100.272620,0.495286,5.790
HIP32007,100.308995,-40.349769,6.160
HIP32012,100.321792,11.003252,6.190
HIP32019,100.337075,28.196620,6.450
HIP32020,100.341384,16.397619,6.280
HIP32040,100.407168,35.931737,6.480
HIP32064,100.485201,-9.167876,5.210
HIP32067,100.496796,6.345442,6.360
HIP32091,100.568124,-38.398766,6.280
HIP32104,100.601409,17.644664,5.200
HIP32144,100.691434,-22.447847,6.260
HIP32173,100.770300,44.524227,5.040
HIP32177,100.777628,3.033733,6.180
HIP32190,100.807478,37.147209,6.210
HIP32208,100.847282,-39.193229,6.300
HIP32222,100.903395,-73.118931,6.360
HIP32226,100.911026,3.932507,5.880
HIP32246,100.982982,25.131030,3.060
HIP32249,100.997038,13.227636,4.490
HIP32261,101.048332,53.294460,6.280
HIP32268,101.052227,36.109257,6.370
HIP32269,101.053108,-54.695458,6.470
HIP32292,101.118589,-31.070477,5.230
HIP32311,101.189341,28.970758,5.420
HIP32322,101.216424,-27.339503,6.430
HIP32332,101.231598,-70.433714,6.100
HIP32349,101.283018,-16.725119,-1.440
HIP32362,101.321490,12.894186,3.350
HIP32366,101.343895,-31.795900,5.920
HIP32368,101.347192,-23.462260,6.040
HIP32385,101.379933,-30.948949,5.620
HIP32402,101.473787,-52.409624,5.810
HIP32404,101.475809,12.693542,6.470
HIP32411,101.497401,-14.796257,5.300
HIP32434,101.550551,-37.775255,6.190
HIP32438,101.558663,59.441606,4.860
HIP32439,101.556025,79.560368,5.440
HIP32463,101.635028,8.587103,5.920
HIP32474,101.662494,-10.107354,5.660
HIP32477,101.673088,-54.694924,6.450
HIP32480,101.684742,43.578645,5.240
HIP32489,101.706444,57.168890,5.340
HIP32492,101.712861,-14.425896,5.280
HIP32494,101.719241,-51.266326,5.390
HIP32500,101.744503,-87.024933,6.460
HIP32504,101.756055,-21.015356,6.070
HIP32531,101.827939,-55.539803,5.600
HIP32533,101.832456,8.037167,4.770
HIP32537,101.839077,-37.929776,5.270
HIP32539,101.847735,18.193135,6.350
HIP32558,101.905064,-8.998507,5.080
HIP32562,101.914846,48.789523,5.220
HIP32578,101.965104,2.412068,4.480
HIP32607,102.046840,-61.939609,3.240
HIP32609,102.051859,55.703424,5.540
HIP32617,102.079162,-1.319175,5.750
HIP32677,102.240566,-15.144770,5.390
HIP32682,102.265223,1.002043,6.160
HIP32698,102.318310,-2.272070,5.750
HIP32740,102.421798,32.606383,5.720
HIP32744,102.433343,-24.076166,6.310
HIP32746,102.434308,37.512802,6.490
HIP32753,102.457535,16.202811,5.870
HIP32759,102.460165,-32.508448,3.500
HIP32761,102.463787,-53.622320,4.410
HIP32765,102.477564,-46.611804,5.140
HIP32768,102.484387,-50.615045,2.940
HIP32775,102.504281,-60.248352,6.110
HIP32809,102.590648,-17.084546,5.770
HIP32810,102.597270,-31.705946,5.740
HIP32814,102.606226,13.413121,5.680
HIP32827,102.653966,-25.778349,6.320
HIP32838,102.676193,-8.040974,6.310
HIP32844,102.691219,41.780214,4.990
HIP32851,102.707803,-0.542259,5.780
HIP32855,102.718180,-34.367312,4.990
HIP32864,102.737883,67.571968,5.140
HIP32912,102.862516,-70.963223,5.410
HIP32918,102.885930,-48.292831,6.420
HIP32921,102.887637,21.760894,5.280
HIP32931,102.914101,3.041773,6.370
HIP32938,102.926406,-36.230705,5.940
HIP32968,102.999644,23.601644,5.680
HIP32990,103.095092,-5.316378,6.300
HIP33012,103.189091,-59.340914,6.410
HIP33015,103.196439,-43.975554,6.470
HIP33018,103.197216,33.960903,3.600
HIP33024,103.205875,8.380146,5.750
HIP33040,103.251177,-26.958112,6.330
HIP33041,103.255843,38.869210,6.100
HIP33044,103.264725,35.787955,6.030
HIP33048,103.270913,59.448205,5.340
HIP33056,103.281626,44.839511,6.240
HIP33064,103.306208,38.436696,6.320
HIP33077,103.328019,-19.032715,5.650
HIP33079,103.340922,-18.932585,6.130
HIP33082,103.343337,10.995766,6.300
HIP33092,103.387070,-20.224224,4.820
HIP33094,103.393710,-28.543047,6.050
HIP33104,103.426113,68.888363,5.110
HIP33126,103.481021,-24.538745,6.230
HIP33133,103.487801,38.504814,6.460
HIP33139,103.508849,-50.609961,6.240
HIP33152,103.533107,-24.184174,3.890
HIP33154,103.535707,-5.852147,6.390
HIP33160,103.546458,-12.038735,4.080
HIP33184,103.602868,-1.127101,5.440
HIP33189,103.611167,-42.365427,6.320
HIP33202,103.661511,13.177254,4.730
HIP33210,103.675192,-1.756487,6.200
HIP33243,103.745451,-2.803591,6.030
HIP33248,103.761408,-20.404952,5.800
HIP33269,103.811087,43.909980,6.160
HIP33271,103.812991,45.825864,6.310
HIP33277,103.827504,25.375882,5.740
HIP33297,103.894059,8.324271,6.280
HIP33302,103.906363,-20.136204,4.660
HIP33316,103.945504,-22.941408,5.290
HIP33330,103.978144,-31.790130,6.360
HIP33345,104.027672,-14.043379,5.000
HIP33347,104.034251,-17.054228,4.360
HIP33357,104.066643,-48.721082,4.940
HIP33372,104.107515,9.956512,5.900
HIP33377,104.133532,46.274035,5.850
HIP33384,104.143603,-79.420205,5.450
HIP33394,104.190399,-35.341293,6.270
HIP33415,104.232655,46.704791,5.880
HIP33420,104.250375,-8.179382,6.310
HIP33421,104.251958,33.681046,5.910
HIP33444,104.304900,57.563402,6.030
HIP33449,104.319272,58.421850,4.350
HIP33451,104.322925,-35.507009,6.230
HIP33453,104.327109,37.394693,6.480
HIP33465,104.356625,11.907531,6.260
HIP33478,104.390520,-24.630190,5.450
HIP33485,104.404409,45.094071,4.900
HIP33492,104.427555,-27.537449,6.220
HIP33532,104.531454,-27.164350,6.360
HIP33558,104.604423,-34.111655,5.070
HIP33575,104.649531,-25.414118,5.590
HIP33577,104.651277,-56.395100,6.460
HIP33579,104.656477,-28.972067,1.500
HIP33584,104.661912,7.622144,6.250
HIP33588,104.664887,-55.729718,6.260
HIP33590,104.673741,-45.767623,6.230
HIP33591,104.681983,-30.997988,6.410
HIP33595,104.696256,26.081772,6.200
HIP33603,104.737579,3.602328,5.960
HIP33614,104.761489,38.051414,6.020
HIP33644,104.833990,7.316910,6.340
HIP33650,104.866342,25.914123,6.400
HIP33666,104.913532,-21.602848,6.260
HIP33682,104.960141,-67.914719,5.180
HIP33694,105.018606,76.977306,4.550
HIP33703,105.034469,-20.158386,6.320
HIP33715,105.065937,16.078976,5.730
HIP33719,105.074294,-5.366571,6.290
HIP33729,105.098932,-8.406809,5.950
HIP33754,105.163899,-9.202955,6.490
HIP33760,105.176939,-28.489879,6.280
HIP33774,105.207386,-33.464954,6.390
HIP33779,105.214290,-51.402437,5.140
HIP33800,105.270628,-58.938849,6.010
HIP33804,105.274733,-25.215600,5.640
HIP33827,105.339466,70.808180,5.690
HIP33856,105.429730,-27.934796,3.490
HIP33873,105.470591,-1.346172,6.200
HIP33878,105.484828,-5.722017,5.220
HIP33909,105.564513,-43.403872,6.440
HIP33914,105.572932,15.335824,5.780
HIP33927,105.603203,24.215443,5.200
HIP33929,105.606553,17.755721,5.960
HIP33937,105.638608,16.674393,5.860
HIP33971,105.728200,-4.239210,4.990
HIP33977,105.756122,-23.833259,3.020
HIP34000,105.812782,-59.178029,5.500
HIP34002,105.824479,9.138378,5.960
HIP34017,105.878170,29.330986,5.930
HIP34033,105.908625,10.951729,5.140
HIP34045,105.939549,-15.633368,4.110
HIP34055,105.964945,12.594191,6.010
HIP34059,105.972830,-49.582897,4.920
HIP34065,105.987876,-43.605176,5.560
HIP34066,105.989359,-10.123760,6.440
HIP34081,106.011479,-42.336754,5.200
HIP34086,106.021834,-5.324003,5.630
HIP34088,106.027170,20.570290,4.010
HIP34105,106.076503,-56.749703,5.140
HIP34142,106.196155,-22.031949,6.090
HIP34168,106.287453,47.775045,6.370
HIP34177,106.317963,-50.359751,6.470
HIP34182,106.326532,22.637390,6.000
HIP34200,106.383066,-34.777405,6.150
HIP34215,106.412923,9.185690,5.780
HIP34217,106.415448,52.758172,6.170
HIP34234,106.456810,-10.660071,6.500
HIP34238,106.465838,70.731875,6.490
HIP34248,106.501955,-30.655656,6.340
HIP34250,106.505422,59.801829,6.400
HIP34253,106.509497,-38.382749,6.090
HIP34267,106.547839,34.473606,5.550
HIP34270,106.559721,-68.837590,6.470
HIP34297,106.649822,-12.393936,6.480
HIP34301,106.669835,-11.294000,5.410
HIP34318,106.718553,-24.960544,6.090
HIP34338,106.776840,4.910532,6.100
HIP34339,106.779392,-40.893185,5.800
HIP34349,106.805243,-51.967967,5.960
HIP34350,106.817728,-59.716348,6.460
HIP34358,106.843173,34.009064,5.940
HIP34360,106.844094,-23.840684,5.750
HIP34367,106.853595,28.176692,6.470
HIP34387,106.956260,7.470969,5.740
HIP34428,107.055231,33.832181,6.310
HIP34440,107.091787,15.929913,5.470
HIP34444,107.097832,-26.393175,1.830
HIP34462,107.150957,37.444986,6.190
HIP34473,107.176849,-70.496321,5.680
HIP34481,107.187343,-70.498137,3.780
HIP34495,107.212680,-39.655605,4.830
HIP34536,107.334370,-10.346538,6.230
HIP34561,107.389010,-16.234513,6.000
HIP34579,107.429225,-25.231005,5.690
HIP34608,107.526480,21.243502,6.430
HIP34617,107.539111,-18.685760,6.230
HIP34622,107.557005,-4.235502,4.910
HIP34624,107.580432,-27.491506,5.460
HIP34670,107.697677,-48.930648,5.120
HIP34693,107.784621,30.244807,4.410
HIP34722,107.845945,26.856340,5.750
HIP34724,107.848194,-0.301995,5.440
HIP34752,107.914245,39.320564,4.910
HIP34758,107.923277,-20.882904,5.840
HIP34763,107.945289,16.976102,6.500
HIP34768,107.963999,5.654665,6.070
HIP34769,107.966083,-0.492715,4.150
HIP34780,108.008212,-63.190074,6.030
HIP34782,108.016681,-30.821195,6.100
HIP34789,108.031064,5.474300,6.150
HIP34798,108.050852,-25.942525,5.910
HIP34802,108.065698,-40.498899,5.300
HIP34817,108.107506,-36.544326,5.940
HIP34819,108.109778,24.128263,5.850
HIP34834,108.138793,-46.758519,4.490
HIP34860,108.204635,27.224103,6.460
HIP34888,108.279954,-11.251282,5.770
HIP34899,108.305396,-45.183389,4.870
HIP34909,108.342922,16.158658,5.070
HIP34912,108.347587,51.428844,5.460
HIP34914,108.350297,-22.674529,5.990
HIP34922,108.385663,-44.637344,4.420
HIP34924,108.401853,-27.356317,6.120
HIP34940,108.451576,-22.905755,6.340
HIP34954,108.488875,-30.339759,6.320
HIP34956,108.492237,71.816720,6.360
HIP34975,108.544953,-3.901839,5.800
HIP34981,108.563331,-26.352478,4.420
HIP34982,108.564625,-9.947512,5.900
HIP34987,108.583552,3.111392,5.360
HIP34999,108.617686,-10.316234,6.020
HIP35005,108.635548,12.115699,5.710
HIP35020,108.658874,-48.271922,4.750
HIP35025,108.675340,24.884325,5.840
HIP35029,108.691646,-46.849671,5.720
HIP35037,108.702640,-26.772611,4.010
HIP35044,108.712853,-27.038214,5.580
HIP35054,108.738168,-41.426324,5.950
HIP35080,108.830805,-0.161253,6.420
HIP35083,108.837699,-30.686363,5.360
HIP35084,108.838004,-52.498342,5.960
HIP35120,108.914471,7.977758,5.780
HIP35127,108.930384,-10.583612,5.950
HIP35132,108.946957,-23.740186,6.340
HIP35136,108.959194,47.238594,5.540
HIP35146,108.977533,59.635563,5.200
HIP35152,108.988083,27.897395,5.750
HIP35180,109.060312,-15.585793,5.460
HIP35181,109.064493,-46.774297,5.640
HIP35202,109.132651,-38.318892,5.810
HIP35205,109.145701,-27.880893,4.660
HIP35210,109.153431,-23.315572,4.830
HIP35213,109.159560,-23.310597,6.020
HIP35226,109.205785,-36.592587,5.030
HIP35228,109.207539,-67.957089,3.970
HIP35241,109.238420,-30.897212,6.300
HIP35253,109.264626,26.688516,6.380
HIP35264,109.285567,-37.097418,2.710
HIP35301,109.381747,-6.679908,6.290
HIP35304,109.390492,52.130940,5.930
HIP35317,109.427657,38.876049,6.480
HIP35326,109.450044,-26.797545,6.450
HIP35341,109.509094,40.883481,5.870
HIP35345,109.516998,30.955707,6.190
HIP35347,109.517615,-43.986827,5.860
HIP35350,109.522896,16.540104,3.580
HIP35363,109.576546,-36.733948,4.650
HIP35384,109.633230,49.464785,5.000
HIP35393,109.639540,-39.210219,5.240
HIP35406,109.659012,-36.742692,5.110
HIP35412,109.668217,-24.558681,4.880
HIP35415,109.677015,-24.954347,4.370
HIP35427,109.713581,-26.585805,5.290
HIP35442,109.757981,-19.280281,6.060
HIP35463,109.806900,-33.727228,6.310
HIP35476,109.843199,2.740615,5.900
HIP35487,109.868679,-16.396248,5.700
HIP35509,109.948969,7.142511,5.910
HIP35548,110.028530,15.142795,6.450
HIP35550,110.030596,21.982263,3.500
HIP35564,110.088897,-52.310439,5.500
HIP35589,110.161612,-52.085921,5.380
HIP35611,110.228779,-26.963797,6.000
HIP35615,110.242780,-14.360492,5.590
HIP35623,110.262754,42.655651,6.330
HIP35626,110.267962,-25.891544,5.870
HIP35643,110.322442,45.228289,5.740
HIP35699,110.486438,20.443482,5.090
HIP35707,110.508625,-8.979272,6.420
HIP35710,110.510049,36.760421,5.120
HIP35712,110.514509,0.177106,5.990
HIP35725,110.555889,38.995669,6.400
HIP35727,110.556362,-19.016647,4.940
HIP35735,110.571575,59.902109,6.360
HIP35737,110.577460,-2.979222,6.230
HIP35749,110.605692,-5.982891,5.830
HIP35751,110.618277,0.700464,6.430
HIP35785,110.716760,55.281156,5.800
HIP35795,110.752831,-31.923754,5.400
HIP35842,110.867043,22.945084,6.170
HIP35846,110.868269,25.050322,5.040
HIP35848,110.871010,-27.834324,5.370
HIP35855,110.882827,-32.202034,5.410
HIP35893,110.992983,-35.837711,6.320
HIP35904,111.023728,-29.303055,2.450
HIP35907,111.035247,40.672234,5.230
HIP35920,111.071770,-22.912737,6.200
HIP35933,111.115189,15.517184,6.470
HIP35941,111.139499,27.637971,5.770
HIP35946,111.154843,-71.470356,6.490
HIP35951,111.167409,-16.201621,5.180
HIP35957,111.182545,-31.808841,5.350
HIP35960,111.197203,-37.290988,6.140
HIP35975,111.211986,-19.012251,6.240
HIP35984,111.237968,51.886999,5.800
HIP35987,111.242293,11.669414,5.370
HIP35998,111.283117,-13.751985,5.790
HIP36017,111.333212,-21.982569,6.040
HIP36019,111.341424,81.257222,6.300
HIP36024,111.355220,-25.217774,5.790
HIP36039,111.407887,-79.094144,5.540
HIP36041,111.412043,9.276033,4.990
HIP36045,111.429014,-31.738686,6.320
HIP36046,111.430676,27.797459,3.780
HIP36055,111.463290,-5.774982,5.980
HIP36114,111.590981,-51.018436,5.090
HIP36123,111.615511,10.608069,6.380
HIP36141,111.671689,11.008757,6.390
HIP36143,111.676878,-34.140645,5.900
HIP36145,111.678433,49.211169,4.610
HIP36156,111.734733,20.257481,5.940
HIP36168,111.747787,-23.085993,5.650
HIP36186,111.783260,-17.864850,5.600
HIP36188,111.787306,8.289032,2.890
HIP36211,111.857610,66.331358,6.470
HIP36236,111.928895,-22.859202,5.980
HIP36238,111.934468,21.444335,5.200
HIP36251,111.965234,-11.556884,5.790
HIP36258,111.996425,-29.155879,5.550
HIP36264,112.008127,-26.838908,6.260
HIP36265,112.008620,6.941638,5.220
HIP36284,112.040363,8.925609,4.330
HIP36325,112.166391,27.553116,6.360
HIP36340,112.196838,15.109709,6.230
HIP36345,112.213040,-31.848369,5.950
HIP36346,112.214282,-64.509866,6.380
HIP36348,112.214485,48.183603,5.700
HIP36351,112.218877,46.314134,6.420
HIP36362,112.270395,-31.456176,5.780
HIP36363,112.273542,-38.811944,5.410
HIP36366,112.279305,31.785977,4.160
HIP36377,112.307080,-43.300043,3.250
HIP36388,112.327700,-1.905395,5.600
HIP36393,112.334902,28.117886,5.070
HIP36395,112.339674,-15.000359,6.050
HIP36396,112.342058,-10.326684,5.750
HIP36399,112.357202,-7.550241,5.860
HIP36425,112.449099,12.006422,4.550
HIP36429,112.453000,27.915986,5.010
HIP36431,112.464204,-23.024251,4.850
HIP36439,112.484261,49.671859,5.350
HIP36444,112.498602,-52.650763,5.870
HIP36496,112.628973,-54.399163,5.950
HIP36514,112.677409,-30.962275,4.650
HIP36526,112.713013,-5.226517,6.240
HIP36528,112.719525,68.465299,5.630
HIP36547,112.768458,82.411155,4.920
HIP36553,112.786472,11.202875,6.380
HIP36616,112.951978,17.085491,5.450
HIP36640,113.023323,-8.882559,5.900
HIP36641,113.024774,1.914477,5.240
HIP36657,113.092674,-35.961157,6.350
HIP36721,113.290725,-24.710583,5.840
HIP36723,113.298499,3.290694,5.590
HIP36728,113.304686,-40.058480,6.270
HIP36732,113.331698,-19.413042,5.640
HIP36736,113.342418,-14.338308,6.210
HIP36740,113.353450,37.187940,6.400
HIP36760,113.401786,15.826569,5.270
HIP36773,113.449786,-14.523865,4.820
HIP36778,113.462607,-36.338362,5.420
HIP36779,113.464530,51.313981,6.440
HIP36795,113.512944,-22.295722,4.440
HIP36796,113.520460,10.567963,6.280
HIP36807,113.552972,-33.462964,6.110
HIP36812,113.566191,3.371692,5.830
HIP36817,113.576873,-23.473654,5.060
HIP36848,113.644608,-27.011749,5.780
HIP36850,113.647721,31.887185,1.580
HIP36856,113.664874,-51.474454,6.290
HIP36896,113.786454,30.960967,5.340
HIP36914,113.840151,-74.274804,6.330
HIP36917,113.844850,-28.369461,4.650
HIP36942,113.915759,-52.533921,4.930
HIP36962,113.980293,26.894945,4.060
HIP36965,113.982997,43.030571,6.370
HIP36977,114.006514,-55.887632,6.390
HIP36981,114.016182,-14.492765,5.660
HIP36986,114.030759,-22.160589,6.400
HIP37000,114.069915,-8.311279,6.270
HIP37023,114.131533,46.180046,5.660
HIP37031,114.143810,5.862375,5.890
HIP37036,114.170907,-19.702292,5.690
HIP37043,114.182916,-48.830161,5.690
HIP37046,114.195863,55.754773,5.930
HIP37088,114.319048,-4.110848,5.140
HIP37089,114.320491,-23.775359,6.340
HIP37091,114.324005,40.025022,6.340
HIP37096,114.342012,-34.968408,4.530
HIP37128,114.437482,-38.009981,6.380
HIP37140,114.474056,48.773632,5.930
HIP37165,114.559963,24.360587,6.370
HIP37173,114.575171,-25.364853,4.690
HIP37174,114.575818,-48.601398,5.680
HIP37202,114.635726,-38.781747,6.200
HIP37204,114.637235,35.048751,5.580
HIP37223,114.682857,-36.496794,5.780
HIP37229,114.707650,-26.803666,3.800
HIP37248,114.751134,-53.273288,6.060
HIP37265,114.791078,34.583477,4.890
HIP37269,114.800007,24.222529,6.180
HIP37279,114.820198,5.217377,0.400
HIP37289,114.850816,-16.847405,6.400
HIP37293,114.862392,-26.863125,6.500
HIP37297,114.863725,-38.307903,4.840
HIP37300,114.869147,17.674529,5.040
HIP37322,114.932354,-38.139163,5.730
HIP37329,114.949388,-38.260581,5.760
HIP37339,114.975244,32.009434,6.160
HIP37345,114.991622,-37.579451,5.990
HIP37364,115.056346,-19.660774,5.920
HIP37369,115.060873,38.344454,5.770
HIP37375,115.087497,-11.752655,6.430
HIP37379,115.096693,-15.264126,4.980
HIP37391,115.121852,87.019893,5.050
HIP37394,115.148168,-8.185646,6.010
HIP37404,115.196574,13.771193,6.230
HIP37406,115.206108,57.082833,6.090
HIP37428,115.243772,23.018431,5.930
HIP37441,115.301149,48.130569,5.580
HIP37447,115.311252,-9.551276,3.940
HIP37450,115.315710,-38.533412,5.410
HIP37461,115.340519,-44.632134,6.410
HIP37465,115.348066,-22.336626,6.160
HIP37478,115.396469,3.624631,5.950
HIP37504,115.455882,-72.605985,3.930
HIP37508,115.465755,13.480269,5.790
HIP37521,115.513403,14.208423,5.550
HIP37530,115.542509,-58.630866,6.400
HIP37580,115.680759,34.000197,6.050
HIP37590,115.700619,-26.351544,5.640
HIP37599,115.721823,-58.229773,6.200
HIP37606,115.737163,-45.177192,5.040
HIP37609,115.751296,58.709976,4.930
HIP37614,115.772587,0.189238,6.170
HIP37623,115.799748,-36.049985,5.600
HIP37629,115.828525,28.881808,4.230
HIP37634,115.838123,4.945644,6.500
HIP37636,115.842240,22.399592,6.250
HIP37648,115.884831,-28.410666,4.630
HIP37664,115.925883,-40.935006,5.120
HIP37666,115.928634,-38.201764,6.420
HIP37677,115.951912,-28.954797,3.940
HIP37701,116.017318,50.433590,5.310
HIP37704,116.028700,25.784003,5.300
HIP37705,116.031676,2.405359,6.460
HIP37710,116.039682,-36.061873,5.800
HIP37720,116.053463,-69.821523,6.160
HIP37723,116.058460,12.859935,6.400
HIP37740,116.111714,24.397579,3.570
HIP37751,116.142340,-24.674041,5.620
HIP37752,116.142243,-37.942801,5.890
HIP37773,116.182495,-66.071584,6.370
HIP37819,116.313634,-37.968540,3.620
HIP37823,116.325100,-43.752586,6.020
HIP37826,116.323937,28.025861,1.160
HIP37843,116.371265,-14.690695,6.060
HIP37853,116.394075,-34.159681,5.360
HIP37854,116.397936,-56.722489,6.100
HIP37891,116.486870,-14.563759,5.030
HIP37901,116.509488,-6.773196,5.490
HIP37908,116.530454,18.509664,4.890
HIP37915,116.543758,-37.933579,5.870
HIP37921,116.567274,10.768072,5.250
HIP37934,116.613739,62.830073,6.500
HIP37939,116.638783,-37.772801,6.310
HIP37946,116.663935,37.517487,5.150
HIP37949,116.667394,65.455811,5.930
HIP37951,116.686227,-12.675314,6.390
HIP37982,116.773799,-39.330882,6.330
HIP37995,116.802254,-22.519434,5.900
HIP37996,116.810519,-36.073401,6.460
HIP38010,116.854046,-38.511110,5.070
HIP38016,116.876189,33.415486,5.140
HIP38020,116.881237,-46.608431,5.220
HIP38031,116.910513,-15.990661,6.310
HIP38037,116.938305,-16.014489,6.380
HIP38048,116.985547,-12.192135,5.480
HIP38070,117.021456,-25.937133,4.400
HIP38074,117.035577,-40.652574,6.140
HIP38087,117.081193,-56.471022,6.300
HIP38089,117.083025,-47.078299,4.690
HIP38106,117.140073,23.140965,6.180
HIP38146,117.256699,-24.912100,5.320
HIP38147,117.257947,13.371811,6.070
HIP38152,117.277907,-56.410285,5.570
HIP38159,117.303564,-46.857646,5.820
HIP38160,117.303299,-60.282657,5.780
HIP38164,117.309521,-46.373138,4.100
